,ERA5,ERA5-Land,JRA55,CFSR,HARv2,TerraClimate
1998-11-01,-0.2494096450293798,-0.10735951683235535,-0.33592989840488985,0.4166584957592069,-0.256574925059139,0.12810932052490112
1998-12-01,-0.16035432147633077,-0.0013620450823707188,-0.3144591804144935,0.4218055927261658,-0.15629046398266383,0.10999308799326082
1999-01-01,-0.017298559443309488,0.04548850547575943,-0.13751892772033533,0.43761033270970584,-0.05745549307477555,0.13494978220863035
1999-02-01,-0.1371609711164607,-0.1129576221746432,-0.18215864257570114,0.28491536395273764,-0.18855886271484187,0.06843404040824014
1999-03-01,-0.2346591598573914,-0.2234653436030992,-0.17282251871584617,0.15725679364356204,-0.29001401256256815,-0.03417104215460538
1999-04-01,-0.6526763683014426,-0.6859100948323803,-0.3833311527263499,0.1139848876618905,-0.7120010524865422,-0.21110095091143366
1999-05-01,-0.7418698643779208,-0.6512073365719135,-0.4495940234584277,0.3485555966704246,-0.6629837824598742,-0.2970142700799622
1999-06-01,-0.6680092554400464,-0.51868405821407,-0.7227441833865597,0.5554273701560327,-0.6549307710942085,-0.3670224595411683
1999-07-01,-0.44974826751037933,-0.19482298984589155,-0.5336199881874828,0.6944191761636349,-0.24445835353858572,-0.16115454739768947
1999-08-01,0.05710477096878119,0.21028431766730116,-0.05170805943111902,0.9856960979646919,0.055634286579405855,-0.08999618212201085
1999-09-01,-0.3456102091856018,-0.303621414012759,-0.5609363642437242,1.0026063082051644,-0.14536326971681424,-0.09743910514212725
1999-10-01,0.10119900630910471,0.3086525853712426,0.07189886081770712,1.1925714627364563,0.2854326941380553,0.35977602305145556
1999-11-01,0.16554174592025064,0.2790632101715522,0.1590430378161721,0.9575516516556758,0.2650301928471489,0.4783165935011324
1999-12-01,0.20317321889231713,0.2879928528773044,0.13789498401959766,0.7962278139007543,0.1889695725195529,0.39317731881288115
2000-01-01,0.10544336109014057,0.1474417313270126,0.10759063185768807,0.34539808095337504,0.08215278239402773,0.3621982363945
2000-02-01,0.2305787457509601,0.28866882181821096,0.16634784189590263,0.014290770745127156,0.19049771546842836,0.3358337033274296
2000-03-01,0.3277979040748217,0.3751574662845579,0.24990281860445504,-0.3793766179876402,0.3118819305683513,0.2640659301989075
2000-04-01,0.38062771013492547,0.40567984114338546,0.31221989300663844,-0.3192842480602195,0.37575018450867087,0.28547996226136585
2000-05-01,0.18122629346578661,0.23490388166456502,0.2667035996784332,-0.30810183560847615,0.21241673489097707,0.2279217917368736
2000-06-01,-0.04407500316090819,0.0065434271819477105,-0.00803482337440678,-0.2841861160807082,-0.10463102961070231,0.20270817694894225
2000-07-01,-0.2813748545513635,-0.13866597302615036,-0.36712369012502727,-0.2599790303422305,-0.39546374717035926,0.018905452704987547
2000-08-01,-0.38880096466816877,-0.27295490700583075,-0.576910197375046,-0.00617696617843739,-0.2664144704650206,-0.03692966181123807
2000-09-01,-0.10860477671268187,0.032853350221204065,0.1266053896039895,0.0238479486091454,0.14671751871307484,0.32183556351853376
2000-10-01,-0.21594193204718914,-0.06151728654034888,-0.4151241513003949,-0.17853444100244859,-0.12001944516225296,-0.10167815790537356
2000-11-01,-0.033090299485438936,0.1350760110611042,-0.10761107700271301,-0.2767965016289227,0.006565574188528954,0.021822126031128933
2000-12-01,0.11020927581916609,0.18130805194824903,-0.1397232748007975,-0.21586277054297723,0.10131775580069026,-0.04426801605167353
2001-01-01,0.11943246330069057,0.1418134608897585,-0.15444906061710406,-0.534349261817647,0.08507419802515258,-0.11879520764365503
2001-02-01,-0.060354878235038344,-0.15359461935200985,-0.32503117127899367,-0.8014426721005458,-0.14755846813502538,-0.21612012833807534
2001-03-01,-0.28306992613842274,-0.44204020440363634,-0.38917590983218614,-0.8200005640534591,-0.3408290881197281,-0.31451383917747033
2001-04-01,-0.32319442674801735,-0.44223379121238543,-0.3809708872811235,-0.74231340581418,-0.32883322467960235,-0.33447765139609253
2001-05-01,-0.15933012416852313,-0.15608159057395044,-0.19826442632450436,-0.35193334191923764,-0.09030812850385321,-0.12283759701051357
2001-06-01,-0.017090810270938856,0.13436061449395525,-0.06842731947132548,-0.25950257930776705,0.19796705746930646,0.02883474203303162
2001-07-01,0.020382250237822024,0.17146161446135014,-0.09828287926585248,-0.10263323129172941,0.22217788380333092,0.22083248734665845
2001-08-01,-0.04647844751295646,0.1754014427576012,-0.06357665898994444,-0.14312852724303163,0.09750971612654039,0.2111318847084119
2001-09-01,-0.6111342256616021,-0.5363254992637678,-0.3676091898721818,-0.6050876726982763,-0.5021498826563119,-0.18033755749236172
2001-10-01,-0.6031464396727395,-0.5631516315318803,-0.811782705757902,-0.897605389129115,-0.5115068368259574,-0.3175430170934822
